feature,sample_class,sample_class_label,sample_count,min_value,max_value,non_event_count,non_event_rate,event_count,event_rate,distbn_non_event,distbn_event,woe,iv,iv_sum,remarks
acct_id,SA41772,,1,SA41772,SA41772,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA41779,,1,SA41779,SA41779,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA41790,,1,SA41790,SA41790,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA41791,,1,SA41791,SA41791,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA41792,,1,SA41792,SA41792,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA41817,,1,SA41817,SA41817,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA41820,,1,SA41820,SA41820,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA41823,,1,SA41823,SA41823,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA41831,,1,SA41831,SA41831,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA41839,,1,SA41839,SA41839,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA41842,,1,SA41842,SA41842,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA41843,,1,SA41843,SA41843,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA41846,,1,SA41846,SA41846,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA41860,,1,SA41860,SA41860,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA41881,,1,SA41881,SA41881,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA41893,,1,SA41893,SA41893,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA41895,,1,SA41895,SA41895,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA41897,,1,SA41897,SA41897,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA41899,,1,SA41899,SA41899,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA41917,,1,SA41917,SA41917,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA41918,,1,SA41918,SA41918,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA41934,,1,SA41934,SA41934,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA41950,,1,SA41950,SA41950,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA41965,,1,SA41965,SA41965,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA41985,,1,SA41985,SA41985,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA41986,,1,SA41986,SA41986,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42003,,1,SA42003,SA42003,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42018,,1,SA42018,SA42018,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42023,,1,SA42023,SA42023,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42031,,1,SA42031,SA42031,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42047,,1,SA42047,SA42047,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42052,,1,SA42052,SA42052,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42056,,1,SA42056,SA42056,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42072,,1,SA42072,SA42072,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42078,,1,SA42078,SA42078,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42079,,1,SA42079,SA42079,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42084,,1,SA42084,SA42084,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42098,,1,SA42098,SA42098,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42099,,1,SA42099,SA42099,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42100,,1,SA42100,SA42100,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42127,,1,SA42127,SA42127,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42130,,1,SA42130,SA42130,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42137,,1,SA42137,SA42137,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42140,,1,SA42140,SA42140,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42142,,1,SA42142,SA42142,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42145,,1,SA42145,SA42145,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42166,,1,SA42166,SA42166,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42174,,1,SA42174,SA42174,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42178,,1,SA42178,SA42178,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42186,,1,SA42186,SA42186,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42187,,1,SA42187,SA42187,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42192,,1,SA42192,SA42192,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42208,,1,SA42208,SA42208,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42233,,1,SA42233,SA42233,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42235,,1,SA42235,SA42235,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42238,,1,SA42238,SA42238,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42256,,1,SA42256,SA42256,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42264,,1,SA42264,SA42264,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42282,,1,SA42282,SA42282,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42306,,1,SA42306,SA42306,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42316,,1,SA42316,SA42316,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42332,,1,SA42332,SA42332,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42357,,1,SA42357,SA42357,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42364,,1,SA42364,SA42364,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42374,,1,SA42374,SA42374,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42385,,1,SA42385,SA42385,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42409,,1,SA42409,SA42409,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42416,,1,SA42416,SA42416,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42429,,1,SA42429,SA42429,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42437,,1,SA42437,SA42437,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42447,,1,SA42447,SA42447,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42450,,1,SA42450,SA42450,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42451,,1,SA42451,SA42451,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42454,,1,SA42454,SA42454,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42456,,1,SA42456,SA42456,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42462,,1,SA42462,SA42462,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42470,,1,SA42470,SA42470,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42483,,1,SA42483,SA42483,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42490,,1,SA42490,SA42490,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42491,,1,SA42491,SA42491,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42496,,1,SA42496,SA42496,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42517,,1,SA42517,SA42517,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42521,,1,SA42521,SA42521,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42541,,1,SA42541,SA42541,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42543,,1,SA42543,SA42543,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42550,,1,SA42550,SA42550,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42578,,1,SA42578,SA42578,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42600,,1,SA42600,SA42600,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42606,,1,SA42606,SA42606,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42641,,1,SA42641,SA42641,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42653,,1,SA42653,SA42653,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42657,,1,SA42657,SA42657,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42668,,1,SA42668,SA42668,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42676,,1,SA42676,SA42676,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42677,,1,SA42677,SA42677,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42678,,1,SA42678,SA42678,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42689,,1,SA42689,SA42689,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42690,,1,SA42690,SA42690,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42692,,1,SA42692,SA42692,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42705,,1,SA42705,SA42705,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42715,,1,SA42715,SA42715,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42718,,1,SA42718,SA42718,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42720,,1,SA42720,SA42720,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42721,,1,SA42721,SA42721,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42733,,1,SA42733,SA42733,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42738,,1,SA42738,SA42738,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42744,,1,SA42744,SA42744,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42746,,1,SA42746,SA42746,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42754,,1,SA42754,SA42754,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42756,,1,SA42756,SA42756,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42758,,1,SA42758,SA42758,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42761,,1,SA42761,SA42761,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42766,,1,SA42766,SA42766,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42792,,1,SA42792,SA42792,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42804,,1,SA42804,SA42804,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42814,,1,SA42814,SA42814,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42824,,1,SA42824,SA42824,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42827,,1,SA42827,SA42827,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42837,,1,SA42837,SA42837,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42842,,1,SA42842,SA42842,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42849,,1,SA42849,SA42849,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42861,,1,SA42861,SA42861,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42865,,1,SA42865,SA42865,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42896,,1,SA42896,SA42896,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42905,,1,SA42905,SA42905,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42910,,1,SA42910,SA42910,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42915,,1,SA42915,SA42915,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42926,,1,SA42926,SA42926,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42929,,1,SA42929,SA42929,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42933,,1,SA42933,SA42933,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42937,,1,SA42937,SA42937,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA42943,,1,SA42943,SA42943,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42970,,1,SA42970,SA42970,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42983,,1,SA42983,SA42983,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA42991,,1,SA42991,SA42991,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43007,,1,SA43007,SA43007,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43014,,1,SA43014,SA43014,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43016,,1,SA43016,SA43016,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43029,,1,SA43029,SA43029,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43036,,1,SA43036,SA43036,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43041,,1,SA43041,SA43041,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43045,,1,SA43045,SA43045,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43052,,1,SA43052,SA43052,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43057,,1,SA43057,SA43057,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43059,,1,SA43059,SA43059,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43076,,1,SA43076,SA43076,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43082,,1,SA43082,SA43082,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43097,,1,SA43097,SA43097,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43117,,1,SA43117,SA43117,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43127,,1,SA43127,SA43127,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43136,,1,SA43136,SA43136,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43137,,1,SA43137,SA43137,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43138,,1,SA43138,SA43138,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43142,,1,SA43142,SA43142,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43151,,1,SA43151,SA43151,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43154,,1,SA43154,SA43154,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43169,,1,SA43169,SA43169,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43177,,1,SA43177,SA43177,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43184,,1,SA43184,SA43184,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43194,,1,SA43194,SA43194,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43200,,1,SA43200,SA43200,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43216,,1,SA43216,SA43216,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43218,,1,SA43218,SA43218,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43223,,1,SA43223,SA43223,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43238,,1,SA43238,SA43238,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43239,,1,SA43239,SA43239,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43243,,1,SA43243,SA43243,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43251,,1,SA43251,SA43251,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43254,,1,SA43254,SA43254,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43260,,1,SA43260,SA43260,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43264,,1,SA43264,SA43264,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43273,,1,SA43273,SA43273,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43283,,1,SA43283,SA43283,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43286,,1,SA43286,SA43286,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43288,,1,SA43288,SA43288,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43291,,1,SA43291,SA43291,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43303,,1,SA43303,SA43303,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43304,,1,SA43304,SA43304,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43348,,1,SA43348,SA43348,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43364,,1,SA43364,SA43364,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43371,,1,SA43371,SA43371,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43377,,1,SA43377,SA43377,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43399,,1,SA43399,SA43399,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43408,,1,SA43408,SA43408,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43417,,1,SA43417,SA43417,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43419,,1,SA43419,SA43419,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43432,,1,SA43432,SA43432,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43438,,1,SA43438,SA43438,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43444,,1,SA43444,SA43444,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43446,,1,SA43446,SA43446,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43450,,1,SA43450,SA43450,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43451,,1,SA43451,SA43451,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43463,,1,SA43463,SA43463,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43470,,1,SA43470,SA43470,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43473,,1,SA43473,SA43473,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43475,,1,SA43475,SA43475,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43492,,1,SA43492,SA43492,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43508,,1,SA43508,SA43508,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43525,,1,SA43525,SA43525,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43534,,1,SA43534,SA43534,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43542,,1,SA43542,SA43542,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43545,,1,SA43545,SA43545,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43547,,1,SA43547,SA43547,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43548,,1,SA43548,SA43548,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43556,,1,SA43556,SA43556,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43567,,1,SA43567,SA43567,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43570,,1,SA43570,SA43570,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43578,,1,SA43578,SA43578,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43590,,1,SA43590,SA43590,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43592,,1,SA43592,SA43592,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA43600,,1,SA43600,SA43600,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43605,,1,SA43605,SA43605,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43610,,1,SA43610,SA43610,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA43616,,1,SA43616,SA43616,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
