Acct id,min,max,mean,std,median,min_l3,max_l3,mean_l3,std_l3,median_l3,min_l6,max_l6,mean_l6,std_l6,median_l6,percentile_1_flag_gt,percentile_1_flag_lt,percentile_5_flag_gt,percentile_5_flag_lt,percentile_10_flag_gt,percentile_10_flag_lt,percentile_25_flag_gt,percentile_25_flag_lt,percentile_50_flag_gt,percentile_50_flag_lt,percentile_75_flag_gt,percentile_75_flag_lt,percentile_95_flag_gt,percentile_95_flag_lt,percentile_99_flag_gt,percentile_99_flag_lt,trend_slope,mean_a1_dwt,median_a1_dwt,std_a1_dwt,max_a1_dwt,mean_a2_dwt,median_a2_dwt,std_a2_dwt,max_a2_dwt,acct_id,r2,Christmas_Day,Columbus_Day,Independence_Day,Independence_Day_observed,Labor_Day,Martin_Luther_King_Jr_Day,Memorial_Day,New_Years_Day,Thanksgiving,Veterans_Day,Washingtons_Birthday,ENT,SMB,activate,convert,score_convert_lr,prediction_category
SA39748,336,1128,716.75,233.31100001344285,695.0,472,653,555.3333333333334,91.34732252963592,541.0,336,737,545.5,139.7665911439497,537.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,-27.208041958042045,1433.5,1324.0000000000002,246.60123005911112,1775.0,-34.29467888754755,-57.982756057296854,170.8897061460013,187.38329701443507,SA39748,0.2748418957562053,0.0,-76.75000000000001,0.0,0.0,289.7499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.24421174527468448,1
SA51631,362,887,616.8888888888889,183.83718642078676,636.0,598,637,623.6666666666666,22.233608194203065,636.0,364,887,660.5,188.07099723242817,636.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,110.16969696969701,1159.3333333333337,1215.0000000000002,99.18445218659807,1243.0000000000002,88.10550493584383,81.317279836453,159.4224576400703,369.8168465605644,SA51631,0.7699938766787764,159.00000000000006,0.0,-1.4210854715202004e-14,0.0,0.0,308.0000000000002,0.0,-193.99999999999991,0.0,0.0,80.5000000000002,0,1,0,0,0.17286464000382967,1
SA67629,166,1100,559.3333333333334,241.52369856744284,566.5,348,435,401.0,46.50806381693394,420.0,166,718,408.0,179.63629922707716,390.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4166666666666667,0.5833333333333334,0.0,1.0,0.0,1.0,0.0,1.0,-141.88011988011974,1118.6666666666667,960.5,262.4221577704309,1488.5000000000002,95.93081998097495,105.35891039679555,162.90061728278107,353.5533905932738,SA67629,0.6130112435662738,500.00000000000017,1.1368683772161603e-13,0.0,3.552713678800501e-15,1.0658141036401503e-14,203.16666666666669,0.0,159.1666666666667,0.0,0.0,98.66666666666671,1,0,1,1,0.5236978660882622,1
SA30656,292,965,576.4,212.55807049682525,530.5,292,542,451.0,138.1774221788784,519.0,292,862,525.6666666666666,186.8482450189636,499.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4,0.6,0.0,1.0,0.0,1.0,0.0,1.0,-54.07803030303028,1229.6666666666667,1212.5,55.836567070533846,1305.0000000000002,75.23616151824866,160.51323932934628,185.38964372369887,270.1147904132612,SA30656,0.07025831201165489,0.0,0.0,0.0,0.0,-133.62499999999994,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.521635881953925,1
SA71515,646,1738,1227.0,336.9100230571415,1237.5,970,1614,1282.6666666666667,322.40554172242963,1264.0,963,1614,1220.1666666666667,241.67864338138497,1237.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5833333333333334,0.4166666666666667,0.0,1.0,0.0,1.0,6.913086913086464,2454.0,2405.5000000000005,216.0489913576704,2739.5000000000005,-118.55823697894446,-84.85281374238565,266.5247539056071,247.4873734152917,SA71515,0.0011961109357216948,0.0,0.0,0.0,0.0,0.0,0.0,40.36363636363645,0.0,0.0,0.0,0.0,0,1,1,0,0.28856389986946673,1
SA31192,5,12,8.142857142857142,2.734262327610589,8.0,5,12,8.0,3.605551275463989,7.0,5,12,7.666666666666667,2.6583202716502514,7.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.5714285714285678,17.000000000000004,17.000000000000004,0.5,17.500000000000004,-0.7071067811865477,-0.7071067811865479,3.2015621187164247,2.8284271247461907,SA31192,0.40923566878980905,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,0.0,0.0,0,1,0,0,0.1163426249976318,0
SA36915,1619,4727,2787.75,1106.5114743449988,2411.0,1996,4195,3024.6666666666665,1106.3237922657786,2883.0,1996,4727,3103.8333333333335,1102.3179970710207,2689.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.375,0.625,0.0,1.0,383.4404761904751,5575.5,5575.5,125.00000000000045,5700.500000000001,-645.9420446139111,-619.779093710009,677.2445090216679,234.05234457274742,SA36915,0.659235872605258,-1241.9999999999995,2.2737367544323206e-13,2.842170943040401e-14,0.0,0.0,0.0,0.0,-685.9999999999994,-1906.9999999999995,0.0,0.0,1,0,1,1,0.6201625021511438,2
SA62682,697,2155,1286.8333333333333,574.0795821719029,1116.0,1037,1805,1345.6666666666667,405.56298318921233,1195.0,697,2155,1286.8333333333333,574.0795821719029,1116.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,-1305.457142857145,2643.2500000000005,2643.2500000000005,282.75,2926.0000000000005,151.5565534343167,-144.95689014324216,632.7285709089202,1030.9616869699864,SA62682,0.6489019796761835,491.4999999999999,0.0,5.684341886080802e-14,0.0,7.888609052210118e-31,149.7500000000001,0.0,-831.5000000000008,0.0,0.0,0.0,1,0,1,1,0.6074562309064035,2
SA67184,199,685,416.9166666666667,128.9287740881716,406.0,199,449,341.3333333333333,128.5547872828287,376.0,199,685,406.0,161.25507743944064,389.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.08333333333333333,0.9166666666666666,0.0,1.0,0.0,1.0,0.0,1.0,33.25299700299716,833.8333333333335,841.0000000000001,20.438253893672574,854.5000000000001,52.6794551983978,53.03300858899105,153.6797264876969,343.65389565666214,SA67184,0.20633473810573122,131.99999999999997,2.842170943040401e-14,0.0,-8.881784197001252e-16,-3.552713678800501e-15,62.83333333333334,0.0,-103.16666666666657,0.0,0.0,110.83333333333333,1,0,1,0,0.48256742470540076,1
SA76176,13,74,40.75,18.01577591496358,43.0,24,62,39.666666666666664,19.85782801147531,33.0,24,62,40.0,15.962455951387932,37.5,1.0,0.0,0.9166666666666666,0.08333333333333333,0.5833333333333334,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.15409590409589238,81.50000000000001,80.50000000000001,13.490737563232042,98.50000000000001,3.4176827757349812,11.667261889578038,20.50778984787109,24.748737341529164,SA76176,0.34920523772845036,-7.499999999999997,-1.021405182655144e-14,1.3322676295501878e-15,-2.220446049250313e-15,0.0,-17.749999999999996,0.0,-17.499999999999996,0.0,0.0,-23.249999999999993,0,1,0,0,0.11634197857470999,0
SA36322,12,50,35.583333333333336,11.889325489953608,37.5,19,43,32.666666666666664,12.342339054382412,36.0,19,50,37.0,12.425779653607254,39.5,1.0,0.0,0.9166666666666666,0.08333333333333333,0.5833333333333334,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.48126873126873587,71.16666666666669,72.50000000000001,3.009245014211298,74.00000000000001,-2.710575994548433,-4.949747468305834,10.29900210915817,15.556349186104047,SA36322,0.1646658449005839,0.0,-8.125000000000004,0.0,0.0,7.874999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.11634227749763074,0
SA12498,1354,4522,2257.3636363636365,912.687490078315,2005.0,1502,4522,2765.3333333333335,1569.277965604989,2272.0,1354,4522,2205.8333333333335,1182.1851659814831,1792.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.18181818181818182,0.8181818181818182,0.0,1.0,-524.93006993007,4657.333333333334,4985.500000000001,1015.840073808646,5704.5,-207.88939366884503,214.25335469952387,840.2144567509735,620.8397538817887,SA12498,0.050938988852089806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.22222222222234,1,0,1,1,0.6201203100152655,2
SA75484,56,113,80.25,23.90780904502404,76.0,73,113,88.33333333333333,21.571586249817912,79.0,56,113,80.25,23.90780904502404,76.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,87.25000000000026,160.50000000000003,160.50000000000003,0.0,160.50000000000003,6.010407640085653,6.010407640085653,22.27386360737625,28.284271247461902,SA75484,0.04087087524906463,0.0,-9.666666666666671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.33636754047127754,1
SA61108,186,361,251.2,65.90675230960784,243.0,186,246,217.33333333333334,30.08875759039135,220.0,186,361,251.2,65.90675230960784,243.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-24.214285714285953,525.7500000000001,525.7500000000001,20.75,546.5000000000001,-35.11963679893186,-24.04163056034261,35.79726867296503,2.1213203435596313,SA61108,0.00194534613348063,0.0,0.0,0.0,0.0,0.0,0.0,-6.499999999999996,0.0,0.0,0.0,0.0,1,0,0,1,0.36664698358469977,1
SA57627,303,876,626.5,179.0949468857232,619.5,303,492,426.3333333333333,106.88467305153407,484.0,303,822,541.8333333333334,170.80681094929054,516.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5833333333333334,0.4166666666666667,0.0,1.0,0.0,1.0,0.0,1.0,25.97152847152862,1253.0000000000002,1354.5000000000005,222.74013259102338,1460.5,159.09902576697323,153.79572490807408,68.02818043526767,278.60007178749976,SA57627,0.09042655707503722,58.75000000000001,-7.105427357601002e-15,0.0,0.0,0.0,-62.37500000000008,0.0,10.74999999999989,98.62499999999997,0.0,0.0,1,0,1,0,0.5441680406230764,2
SA70832,114,293,200.0,74.67070567307026,183.0,114,168,134.33333333333334,29.365512652316035,121.0,114,293,209.33333333333334,84.365079663725,224.0,1.0,0.0,1.0,0.0,1.0,0.0,0.625,0.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,73.44047619047625,400.0000000000001,400.0000000000001,52.00000000000003,452.0000000000001,14.142135623730951,-16.617009357883866,66.4774397822299,126.57211383239202,SA70832,0.0866589802715858,7.105427357601002e-15,-5.900000000000009,0.0,0.0,-63.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.12515671717646112,0
SA13600,1972,6293,3238.8888888888887,1303.9645743313392,3193.0,2053,3867,2770.3333333333335,964.6602165184036,2391.0,1972,3867,2741.8333333333335,746.9715969611339,2626.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.8888888888888888,-1732.175757575758,7488.166666666667,8003.000000000001,2147.642130854724,9823.0,-91.49961748553923,-239.00209204105317,1277.6993073489552,2192.0310216782973,SA13600,0.5374622616773115,-275.7999999999997,1.3642420526593924e-12,0.0,-3.552713678800501e-15,0.0,1077.3000000000002,0.0,-194.7999999999994,1953.2999999999995,0.0,0.0,0,1,0,0,0.21526426096168727,1
